# Time (s), Acceleration (g)
3.028000000000000114e+01,2.604382631645361587e-03
3.028999999999999915e+01,2.647923735686319099e-03
3.030000000000000071e+01,2.684078916673596736e-03
3.031000000000000227e+01,2.701949321736241312e-03
3.032000000000000028e+01,2.715946845779059968e-03
3.033000000000000185e+01,2.745563568469520932e-03
3.033999999999999986e+01,2.771269375689234746e-03
3.035000000000000142e+01,2.743715473043441960e-03
3.035999999999999943e+01,2.644859461206635655e-03
3.037000000000000099e+01,2.512204484542273578e-03
3.037999999999999901e+01,2.388708608688274934e-03
3.039000000000000057e+01,2.274772278872023989e-03
3.040000000000000213e+01,2.151007055695666748e-03
3.041000000000000014e+01,2.024858841362508349e-03
3.042000000000000171e+01,1.921836426689488547e-03
3.042999999999999972e+01,1.842145361544234331e-03
3.044000000000000128e+01,1.762465222266660974e-03
3.044999999999999929e+01,1.681102761538617180e-03
3.046000000000000085e+01,1.626044019814960537e-03
3.046999999999999886e+01,1.607585291323700540e-03
3.048000000000000043e+01,1.594801620112537566e-03
3.049000000000000199e+01,1.559734907513930877e-03
3.050000000000000000e+01,1.521799690709170309e-03
3.051000000000000156e+01,1.522941793787514330e-03
3.051999999999999957e+01,1.573009574867746500e-03
3.053000000000000114e+01,1.645386715393656841e-03
3.053999999999999915e+01,1.718050573316993318e-03
3.055000000000000071e+01,1.792403908725172072e-03
3.056000000000000227e+01,1.873893313352083603e-03
3.057000000000000028e+01,1.959663006723080369e-03
3.058000000000000185e+01,2.048371946254967831e-03
3.058999999999999986e+01,2.138860402783058449e-03
3.060000000000000142e+01,2.213172132563400590e-03
3.060999999999999943e+01,2.244684735823868679e-03
3.062000000000000099e+01,2.235973393609044270e-03
3.062999999999999901e+01,2.229668866064843727e-03
3.064000000000000057e+01,2.265215472287463588e-03
3.065000000000000213e+01,2.337182330173599547e-03
3.066000000000000014e+01,2.410301638488982282e-03
3.067000000000000171e+01,2.462318727869087284e-03
3.067999999999999972e+01,2.494251687381125390e-03
3.069000000000000128e+01,2.509797573195070644e-03
3.069999999999999929e+01,2.508137041304596589e-03
3.071000000000000085e+01,2.494610858272410144e-03
3.071999999999999886e+01,2.477828459007090645e-03
3.073000000000000043e+01,2.455134252410960932e-03
3.074000000000000199e+01,2.419261868337998535e-03
3.075000000000000000e+01,2.381160681416405727e-03
3.076000000000000156e+01,2.365994565630342213e-03
3.076999999999999957e+01,2.378986919244283592e-03
3.078000000000000114e+01,2.392478547002352234e-03
3.078999999999999915e+01,2.377594526208385260e-03
3.080000000000000071e+01,2.335375567045995873e-03
3.081000000000000227e+01,2.285510042431669435e-03
3.082000000000000028e+01,2.236640157605339178e-03
3.083000000000000185e+01,2.181470282103585741e-03
3.083999999999999986e+01,2.112248753889892951e-03
3.085000000000000142e+01,2.027458703183521605e-03
3.085999999999999943e+01,1.931086678904489961e-03
3.087000000000000099e+01,1.839893166925703726e-03
3.087999999999999901e+01,1.783043691128957881e-03
3.089000000000000057e+01,1.773883762238205684e-03
3.090000000000000213e+01,1.784048881406958371e-03
3.091000000000000014e+01,1.767994758514277592e-03
3.092000000000000171e+01,1.719169091052698143e-03
3.092999999999999972e+01,1.683128614326778565e-03
3.094000000000000128e+01,1.705860696173467847e-03
3.094999999999999929e+01,1.785691886152198336e-03
3.096000000000000085e+01,1.887238686594639499e-03
3.097000000000000242e+01,1.984539206629260151e-03
3.098000000000000043e+01,2.071655784554975177e-03
3.099000000000000199e+01,2.146213324989296005e-03
3.100000000000000000e+01,2.211401412863082689e-03
3.101000000000000156e+01,2.291206083543113024e-03
3.101999999999999957e+01,2.413497298615241600e-03
3.103000000000000114e+01,2.568400681938145472e-03
3.103999999999999915e+01,2.706257318293052612e-03
3.105000000000000071e+01,2.790765344315245325e-03
3.106000000000000227e+01,2.836684592779502474e-03
3.107000000000000028e+01,2.880103290631879850e-03
3.108000000000000185e+01,2.928912805959429065e-03
3.108999999999999986e+01,2.964765777722744560e-03
3.110000000000000142e+01,2.982338378191182974e-03
3.110999999999999943e+01,2.998428125749682399e-03
3.112000000000000099e+01,3.021195732230931227e-03
3.112999999999999901e+01,3.034069009668364115e-03
3.114000000000000057e+01,3.017590697424227426e-03
3.115000000000000213e+01,2.969903046080001226e-03
3.116000000000000014e+01,2.897203435346448665e-03
3.117000000000000171e+01,2.798749627408501570e-03
3.117999999999999972e+01,2.672680048861250744e-03
3.119000000000000128e+01,2.527576500524214217e-03
3.119999999999999929e+01,2.378207485816468889e-03
3.121000000000000085e+01,2.234621910828279989e-03
3.122000000000000242e+01,2.100513865234317386e-03
3.123000000000000043e+01,1.975906991123019957e-03
3.124000000000000199e+01,1.858106227884435708e-03
3.125000000000000000e+01,1.749163553750809940e-03
3.126000000000000156e+01,1.666343088978181194e-03
3.126999999999999957e+01,1.633001903887769998e-03
3.128000000000000114e+01,1.650782656072674647e-03
3.128999999999999915e+01,1.691128595798057667e-03
3.130000000000000071e+01,1.723555281806122153e-03
3.131000000000000227e+01,1.742901598887719190e-03
3.132000000000000028e+01,1.760514029653416574e-03
3.133000000000000185e+01,1.782687863024798574e-03
3.133999999999999986e+01,1.812553906224724553e-03
3.135000000000000142e+01,1.859344445919211466e-03
3.135999999999999943e+01,1.922528819999209113e-03
3.137000000000000099e+01,1.973730002106804243e-03
3.137999999999999901e+01,1.982150779679659608e-03
3.139000000000000057e+01,1.961205712250040784e-03
3.140000000000000213e+01,1.964168824013199765e-03
3.141000000000000014e+01,2.022350069996310847e-03
3.142000000000000171e+01,2.107225083224328367e-03
3.142999999999999972e+01,2.167022873269900188e-03
3.144000000000000128e+01,2.184153184732555517e-03
3.144999999999999929e+01,2.181494357222296850e-03
3.146000000000000085e+01,2.187890106733151024e-03
3.147000000000000242e+01,2.217952223763738039e-03
3.148000000000000043e+01,2.274372478170866383e-03
3.149000000000000199e+01,2.344137568598354208e-03
3.150000000000000000e+01,2.394356645485375048e-03
3.151000000000000156e+01,2.396660281520324957e-03
3.151999999999999957e+01,2.361240390272992002e-03
3.153000000000000114e+01,2.326480898771111916e-03
3.153999999999999915e+01,2.306853392044485619e-03
3.155000000000000071e+01,2.270070603601024965e-03
3.156000000000000227e+01,2.178912129789265569e-03
3.157000000000000028e+01,2.041237260330640291e-03
3.158000000000000185e+01,1.903286073057848526e-03
3.158999999999999986e+01,1.803469500078263340e-03
3.160000000000000142e+01,1.747645226137041529e-03
3.160999999999999943e+01,1.720224656305426470e-03
3.162000000000000099e+01,1.699619273708509286e-03
3.162999999999999901e+01,1.666118753152691107e-03
3.164000000000000057e+01,1.616097264335750487e-03
3.165000000000000213e+01,1.573801829425651097e-03
3.166000000000000014e+01,1.573016910336106624e-03
3.167000000000000171e+01,1.618043367984030182e-03
3.167999999999999972e+01,1.671393021027046174e-03
3.169000000000000128e+01,1.685608132202446371e-03
3.169999999999999929e+01,1.641078249975283336e-03
3.171000000000000085e+01,1.552917120517599819e-03
3.172000000000000242e+01,1.453532564639162901e-03
3.173000000000000043e+01,1.371895725179791796e-03
3.174000000000000199e+01,1.315054809034718088e-03
3.175000000000000000e+01,1.260999151009900392e-03
3.176000000000000156e+01,1.181041443056666087e-03
3.176999999999999957e+01,1.078139647992520413e-03
3.178000000000000114e+01,9.919869547158860316e-04
3.178999999999999915e+01,9.574982195691759783e-04
3.180000000000000071e+01,9.723121304195437870e-04
3.181000000000000227e+01,1.016619036922214491e-03
3.182000000000000028e+01,1.084940211077533440e-03
3.183000000000000185e+01,1.173995244419881630e-03
3.183999999999999986e+01,1.255227919638533763e-03
3.185000000000000142e+01,1.297011304712865657e-03
3.185999999999999943e+01,1.313850779143788203e-03
3.187000000000000099e+01,1.354995287088525376e-03
3.187999999999999901e+01,1.431670370156451618e-03
3.189000000000000057e+01,1.490848154894023302e-03
3.190000000000000213e+01,1.483881084566465204e-03
3.191000000000000014e+01,1.430609756256502520e-03
3.192000000000000171e+01,1.383044486540569058e-03
3.192999999999999972e+01,1.349133238728873665e-03
3.194000000000000128e+01,1.295203373955164773e-03
3.194999999999999929e+01,1.213312357226896745e-03
3.196000000000000085e+01,1.137928100971703077e-03
3.197000000000000242e+01,1.089653400515347122e-03
3.198000000000000043e+01,1.047713184913972835e-03
3.199000000000000199e+01,9.979797396764526502e-04
3.200000000000000000e+01,9.690698974347713816e-04
3.200999999999999801e+01,9.881683128635187184e-04
3.202000000000000313e+01,1.027516665962302685e-03
3.203000000000000114e+01,1.033616422524723114e-03
3.203999999999999915e+01,9.980889046977946006e-04
3.204999999999999716e+01,9.637050352812818327e-04
3.206000000000000227e+01,9.633584355343671312e-04
3.207000000000000028e+01,9.861346585546876178e-04
3.207999999999999829e+01,1.006503687903790960e-03
3.209000000000000341e+01,1.015791348064970989e-03
3.210000000000000142e+01,1.015527296498931102e-03
3.210999999999999943e+01,1.007639464923639795e-03
3.211999999999999744e+01,1.006744228720486732e-03
3.213000000000000256e+01,1.040172448150184729e-03
3.214000000000000057e+01,1.116701941245150289e-03
3.214999999999999858e+01,1.209604009467785037e-03
3.216000000000000369e+01,1.287786010961736258e-03
3.217000000000000171e+01,1.351666271887968368e-03
3.217999999999999972e+01,1.421190903695603285e-03
3.218999999999999773e+01,1.499522146212331182e-03
3.220000000000000284e+01,1.568449414562487609e-03
3.221000000000000085e+01,1.612223501410511503e-03
3.221999999999999886e+01,1.624545070496379593e-03
3.223000000000000398e+01,1.595681505750323401e-03
3.224000000000000199e+01,1.516152422007091809e-03
3.225000000000000000e+01,1.396432725930082507e-03
3.225999999999999801e+01,1.262055168473435931e-03
3.227000000000000313e+01,1.121866730340968484e-03
3.228000000000000114e+01,9.595876480300497870e-04
3.228999999999999915e+01,7.672908546557492826e-04
3.229999999999999716e+01,5.709936232321784298e-04
3.231000000000000227e+01,4.089766522773865317e-04
3.232000000000000028e+01,2.968305267491754083e-04
3.232999999999999829e+01,2.283493779936939406e-04
3.234000000000000341e+01,1.986453249687618675e-04
3.235000000000000142e+01,2.054853982269740087e-04
3.235999999999999943e+01,2.327882954742642452e-04
3.236999999999999744e+01,2.542335013250823349e-04
3.238000000000000256e+01,2.549464579196260815e-04
3.239000000000000057e+01,2.334167074752393784e-04
3.239999999999999858e+01,1.836294182668098997e-04
3.241000000000000369e+01,9.807703003219137711e-05
3.242000000000000171e+01,-6.381559331102449467e-06
3.242999999999999972e+01,-9.006730106039155873e-05
3.243999999999999773e+01,-1.319932541481527808e-04
3.245000000000000284e+01,-1.512563749984134013e-04
3.246000000000000085e+01,-1.722207515431136045e-04
3.246999999999999886e+01,-1.889907427682368819e-04
3.248000000000000398e+01,-1.873160342022151502e-04
3.249000000000000199e+01,-1.833184156908912368e-04
3.250000000000000000e+01,-2.058460701353812070e-04
3.250999999999999801e+01,-2.451019891967168990e-04
3.252000000000000313e+01,-2.538214737158571172e-04
3.253000000000000114e+01,-2.058590900531043731e-04
3.253999999999999915e+01,-1.245418349882386391e-04
3.254999999999999716e+01,-4.445562467226692356e-05
3.256000000000000227e+01,2.413739384264017122e-05
3.257000000000000028e+01,7.676145466937946311e-05
3.257999999999999829e+01,9.132622587761432802e-05
3.259000000000000341e+01,5.263690777786394874e-05
3.260000000000000142e+01,-1.790870807776815017e-05
3.260999999999999943e+01,-8.943352603763107984e-05
3.261999999999999744e+01,-1.707151838677872010e-04
3.263000000000000256e+01,-3.004533848902579077e-04
3.264000000000000057e+01,-4.861718531113052091e-04
3.264999999999999858e+01,-6.801148821684536300e-04
3.266000000000000369e+01,-8.266630797245167524e-04
3.267000000000000171e+01,-9.169162253921923651e-04
3.267999999999999972e+01,-9.872059114026457416e-04
3.268999999999999773e+01,-1.076325524611515408e-03
3.270000000000000284e+01,-1.191922117127695987e-03
3.271000000000000085e+01,-1.307873681213218408e-03
3.271999999999999886e+01,-1.386434105121790803e-03
3.273000000000000398e+01,-1.411215442464540870e-03
3.274000000000000199e+01,-1.406357807837217699e-03
3.275000000000000000e+01,-1.419085670112790612e-03
3.275999999999999801e+01,-1.479863050960066127e-03
3.277000000000000313e+01,-1.583106646712361754e-03
3.278000000000000114e+01,-1.703224281354702267e-03
3.278999999999999915e+01,-1.816971360572366360e-03
3.279999999999999716e+01,-1.910861080625145692e-03
3.281000000000000227e+01,-1.985564641597352929e-03
3.282000000000000028e+01,-2.060788512985690414e-03
3.282999999999999829e+01,-2.158040559178479954e-03
3.284000000000000341e+01,-2.265588772277665232e-03
3.285000000000000142e+01,-2.336558420193740777e-03
3.285999999999999943e+01,-2.339539405235565011e-03
3.286999999999999744e+01,-2.297095612215032008e-03
3.288000000000000256e+01,-2.250440374980156120e-03
3.289000000000000057e+01,-2.196205744465635525e-03
3.289999999999999858e+01,-2.090622808165516159e-03
3.291000000000000369e+01,-1.918961313962476087e-03
3.292000000000000171e+01,-1.728879269240347688e-03
3.292999999999999972e+01,-1.580831956645284246e-03
3.293999999999999773e+01,-1.490197735396568690e-03
3.295000000000000284e+01,-1.435830245148405834e-03
3.296000000000000085e+01,-1.402117876684206817e-03
3.296999999999999886e+01,-1.386104311657757743e-03
3.298000000000000398e+01,-1.379475651944454167e-03
3.299000000000000199e+01,-1.377192484349845560e-03
3.300000000000000000e+01,-1.400821118798941398e-03
3.300999999999999801e+01,-1.481974105418244064e-03
3.302000000000000313e+01,-1.617104036811239671e-03
3.303000000000000114e+01,-1.765201160559632960e-03
3.303999999999999915e+01,-1.899888708923344258e-03
3.304999999999999716e+01,-2.039898273489822861e-03
3.306000000000000227e+01,-2.213664727459010301e-03
3.307000000000000028e+01,-2.414338275381897221e-03
3.307999999999999829e+01,-2.609271012921785416e-03
3.309000000000000341e+01,-2.780131633208627814e-03
3.310000000000000142e+01,-2.933668492539089762e-03
3.310999999999999943e+01,-3.082554125866638663e-03
3.311999999999999744e+01,-3.236131377872793115e-03
3.313000000000000256e+01,-3.403840949268504938e-03
3.314000000000000057e+01,-3.585784909352815551e-03
3.314999999999999858e+01,-3.760050321957871412e-03
3.316000000000000369e+01,-3.898601623493094196e-03
3.317000000000000171e+01,-3.998692811156033707e-03
3.317999999999999972e+01,-4.082875862622912903e-03
3.318999999999999773e+01,-4.165336165829003692e-03
3.320000000000000284e+01,-4.233125308813054898e-03
3.321000000000000085e+01,-4.262547835352081989e-03
3.321999999999999886e+01,-4.237381692680886741e-03
3.323000000000000398e+01,-4.148430309966176684e-03
3.324000000000000199e+01,-3.996619411222986952e-03
3.325000000000000000e+01,-3.806638505866060621e-03
3.325999999999999801e+01,-3.618191906114018655e-03
3.327000000000000313e+01,-3.448946884079334523e-03
3.328000000000000114e+01,-3.280971374643993493e-03
3.328999999999999915e+01,-3.097820911526115700e-03
3.329999999999999716e+01,-2.918709426338790026e-03
3.331000000000000227e+01,-2.779276824468429521e-03
3.332000000000000028e+01,-2.697567818630184581e-03
3.332999999999999829e+01,-2.682355054309094964e-03
3.334000000000000341e+01,-2.752150286516875845e-03
3.335000000000000142e+01,-2.903218316847248036e-03
3.335999999999999943e+01,-3.066623789143629441e-03
3.336999999999999744e+01,-3.149150306405952126e-03
3.338000000000000256e+01,-3.132745974301157262e-03
3.339000000000000057e+01,-3.092543155268361217e-03
3.339999999999999858e+01,-3.095152888374655843e-03
3.341000000000000369e+01,-3.119097653413269600e-03
3.342000000000000171e+01,-3.107561102971127288e-03
3.342999999999999972e+01,-3.061413601851041034e-03
3.343999999999999773e+01,-3.030196540533693517e-03
3.345000000000000284e+01,-3.033971388613588682e-03
3.346000000000000085e+01,-3.053081390695339386e-03
3.346999999999999886e+01,-3.090435778553604282e-03
3.348000000000000398e+01,-3.181473672385632615e-03
3.349000000000000199e+01,-3.326022335849258653e-03
3.350000000000000000e+01,-3.466491121757262189e-03
3.350999999999999801e+01,-3.568222896237613004e-03
3.352000000000000313e+01,-3.679195829063982518e-03
3.353000000000000114e+01,-3.864433815369663298e-03
3.353999999999999915e+01,-4.106665824552769607e-03
3.354999999999999716e+01,-4.321284003984204349e-03
3.356000000000000227e+01,-4.460267517298427582e-03
3.357000000000000028e+01,-4.553807738004754524e-03
3.357999999999999829e+01,-4.645365002154192013e-03
3.359000000000000341e+01,-4.728967151992625670e-03
3.360000000000000142e+01,-4.767862076422585589e-03
3.360999999999999943e+01,-4.743499131919475323e-03
3.361999999999999744e+01,-4.665148948739199219e-03
3.363000000000000256e+01,-4.555029432982600664e-03
3.364000000000000057e+01,-4.447256520694617757e-03
3.364999999999999858e+01,-4.383020144899671747e-03
3.366000000000000369e+01,-4.377729711629875162e-03
3.367000000000000171e+01,-4.397754092618737579e-03
3.367999999999999972e+01,-4.392198642490736764e-03
3.368999999999999773e+01,-4.347681017230446178e-03
3.370000000000000284e+01,-4.296538652766117988e-03
3.371000000000000085e+01,-4.274926619684061083e-03
3.371999999999999886e+01,-4.289585518125275596e-03
3.373000000000000398e+01,-4.320357932315595749e-03
3.374000000000000199e+01,-4.332309225631204158e-03
3.375000000000000000e+01,-4.286364568587381144e-03
3.375999999999999801e+01,-4.167643656495262187e-03
3.377000000000000313e+01,-4.016194111370651257e-03
3.378000000000000114e+01,-3.906976344766583710e-03
3.378999999999999915e+01,-3.880913451629220291e-03
3.379999999999999716e+01,-3.909418173394141501e-03
3.381000000000000227e+01,-3.940804820296412402e-03
3.382000000000000028e+01,-3.964240085738616678e-03
3.382999999999999829e+01,-4.009310177132099223e-03
3.384000000000000341e+01,-4.101267845832603197e-03
3.385000000000000142e+01,-4.245148176049413566e-03
3.385999999999999943e+01,-4.441668314469488822e-03
3.386999999999999744e+01,-4.682856983858901465e-03
3.388000000000000256e+01,-4.931617735942196191e-03
3.389000000000000057e+01,-5.139671229312312364e-03
3.389999999999999858e+01,-5.295310737172916581e-03
3.391000000000000369e+01,-5.426839471789297008e-03
3.392000000000000171e+01,-5.550596448855484553e-03
3.392999999999999972e+01,-5.645096349539519345e-03
3.393999999999999773e+01,-5.690627717135850888e-03
3.395000000000000284e+01,-5.704808210842395207e-03
3.396000000000000085e+01,-5.717088690346719404e-03
3.396999999999999886e+01,-5.732993383257233705e-03
3.398000000000000398e+01,-5.748260574035300025e-03
3.399000000000000199e+01,-5.772510394583172354e-03
3.400000000000000000e+01,-5.802972865239670701e-03
3.400999999999999801e+01,-5.792762878815233170e-03
3.402000000000000313e+01,-5.691159055098247467e-03
3.403000000000000114e+01,-5.515878235282904371e-03
3.403999999999999915e+01,-5.345197907296581931e-03
3.404999999999999716e+01,-5.228405367903708571e-03
3.406000000000000227e+01,-5.136015304840951812e-03
3.407000000000000028e+01,-5.008494950953288824e-03
3.407999999999999829e+01,-4.819736265604739403e-03
3.409000000000000341e+01,-4.574496429560967470e-03
3.410000000000000142e+01,-4.278847437932149431e-03
3.410999999999999943e+01,-3.948946636309748869e-03
3.411999999999999744e+01,-3.630055892844653766e-03
3.413000000000000256e+01,-3.366497258550804009e-03
3.414000000000000057e+01,-3.152916783750068716e-03
3.414999999999999858e+01,-2.946725377106185120e-03
3.416000000000000369e+01,-2.736479541670849228e-03
3.417000000000000171e+01,-2.574380442237308216e-03
3.417999999999999972e+01,-2.528124564755188878e-03
3.418999999999999773e+01,-2.612685296398508609e-03
3.420000000000000284e+01,-2.777421045195970200e-03
3.421000000000000085e+01,-2.949985803648934313e-03
3.421999999999999886e+01,-3.086993806858883641e-03
3.423000000000000398e+01,-3.193601142254497149e-03
3.424000000000000199e+01,-3.305352771501532047e-03
3.425000000000000000e+01,-3.448956814422997341e-03
3.425999999999999801e+01,-3.615814348973733338e-03
3.427000000000000313e+01,-3.772872713877025233e-03
3.428000000000000114e+01,-3.893037904532976098e-03
3.428999999999999915e+01,-3.966179382310746661e-03
3.430000000000000426e+01,-3.988518460359705142e-03
3.431000000000000227e+01,-3.962582270052340816e-03
3.432000000000000028e+01,-3.909617713759745532e-03
3.432999999999999829e+01,-3.858471188549449961e-03
3.434000000000000341e+01,-3.811933987737637329e-03
3.435000000000000142e+01,-3.746477507609402222e-03
3.435999999999999943e+01,-3.660531833308530540e-03
3.436999999999999744e+01,-3.597990625319004605e-03
3.438000000000000256e+01,-3.595846090183223501e-03
3.439000000000000057e+01,-3.626777603854683136e-03
3.439999999999999858e+01,-3.630827861746619041e-03
3.441000000000000369e+01,-3.596328278316040118e-03
3.442000000000000171e+01,-3.566815316707128061e-03
3.442999999999999972e+01,-3.562376870641654602e-03
3.443999999999999773e+01,-3.538331130696917726e-03
3.445000000000000284e+01,-3.443573970537161175e-03
3.446000000000000085e+01,-3.284084289516744828e-03
3.446999999999999886e+01,-3.098388978142670690e-03
3.448000000000000398e+01,-2.899741584538183432e-03
3.449000000000000199e+01,-2.684156092189260608e-03
3.450000000000000000e+01,-2.479730126107947737e-03
3.450999999999999801e+01,-2.340203334258407313e-03
3.452000000000000313e+01,-2.284917761077540424e-03
3.453000000000000114e+01,-2.281339725116845324e-03
3.453999999999999915e+01,-2.295091160759903624e-03
3.455000000000000426e+01,-2.323788484087134336e-03
3.456000000000000227e+01,-2.368744465831923267e-03
3.457000000000000028e+01,-2.407761934772772224e-03
3.457999999999999829e+01,-2.422338090347064474e-03
3.459000000000000341e+01,-2.429688417987130745e-03
3.460000000000000142e+01,-2.458710980737546965e-03
3.460999999999999943e+01,-2.505884505914513297e-03
3.461999999999999744e+01,-2.541598165866294605e-03
3.463000000000000256e+01,-2.554512792130386994e-03
3.464000000000000057e+01,-2.566202574562129711e-03
3.464999999999999858e+01,-2.604102208689941696e-03
3.466000000000000369e+01,-2.679450727223263266e-03
3.467000000000000171e+01,-2.788440490308352181e-03
3.467999999999999972e+01,-2.915099421875829398e-03
3.468999999999999773e+01,-3.037644219550044745e-03
3.470000000000000284e+01,-3.156594646114336059e-03
3.471000000000000085e+01,-3.315095157856903871e-03
3.471999999999999886e+01,-3.562305909851652339e-03
3.473000000000000398e+01,-3.890169661987076880e-03
3.474000000000000199e+01,-4.233087812694255603e-03
3.475000000000000000e+01,-4.538928187335834578e-03
3.475999999999999801e+01,-4.812389559123012896e-03
3.477000000000000313e+01,-5.075705531809523302e-03
3.478000000000000114e+01,-5.317806612502983671e-03
3.478999999999999915e+01,-5.504018422495387912e-03
3.480000000000000426e+01,-5.607436330327886069e-03
3.481000000000000227e+01,-5.604403196103024433e-03
3.482000000000000028e+01,-5.470876261031439036e-03
3.482999999999999829e+01,-5.225236313805964143e-03
3.484000000000000341e+01,-4.951202097739673159e-03
3.485000000000000142e+01,-4.723395171604933412e-03
3.485999999999999943e+01,-4.516036471538192355e-03
3.486999999999999744e+01,-4.241320771265801905e-03
3.488000000000000256e+01,-3.884625559337962289e-03
3.489000000000000057e+01,-3.544046686217391419e-03
3.489999999999999858e+01,-3.314204898858201260e-03
3.491000000000000369e+01,-3.184388704355894158e-03
3.492000000000000171e+01,-3.085465016637077909e-03
3.492999999999999972e+01,-2.986159677733407104e-03
3.493999999999999773e+01,-2.890556021566994139e-03
3.495000000000000284e+01,-2.781387721676797063e-03
3.496000000000000085e+01,-2.639868724064937857e-03
3.496999999999999886e+01,-2.509998973741372520e-03
3.498000000000000398e+01,-2.467455187771057292e-03
3.499000000000000199e+01,-2.510384587370509922e-03
3.500000000000000000e+01,-2.547583631895433947e-03
3.500999999999999801e+01,-2.527049805742376427e-03
3.502000000000000313e+01,-2.520088790553356908e-03
3.503000000000000114e+01,-2.629253382598458789e-03
3.503999999999999915e+01,-2.852864102051950752e-03
3.505000000000000426e+01,-3.100742700357038504e-03
3.506000000000000227e+01,-3.323338902386703889e-03
3.507000000000000028e+01,-3.558699685998841303e-03
3.507999999999999829e+01,-3.849077358044259833e-03
3.509000000000000341e+01,-4.175040982351259020e-03
3.510000000000000142e+01,-4.497921752710015188e-03
3.510999999999999943e+01,-4.817465934303247557e-03
3.511999999999999744e+01,-5.146775446914332933e-03
3.513000000000000256e+01,-5.460442072072042158e-03
3.514000000000000057e+01,-5.711009648251822411e-03
3.514999999999999858e+01,-5.883173805145369001e-03
3.516000000000000369e+01,-5.994353638071102039e-03
3.517000000000000171e+01,-6.050073630952723658e-03
3.517999999999999972e+01,-6.036788463610274699e-03
3.518999999999999773e+01,-5.959811776261935562e-03
3.520000000000000284e+01,-5.854159772896038241e-03
3.521000000000000085e+01,-5.748755971766816679e-03
3.521999999999999886e+01,-5.643341688479676550e-03
3.523000000000000398e+01,-5.524671828980813777e-03
3.524000000000000199e+01,-5.380754625816769679e-03
3.525000000000000000e+01,-5.196090049980546174e-03
3.525999999999999801e+01,-4.962729386205620360e-03
3.527000000000000313e+01,-4.705330219514485338e-03
3.528000000000000114e+01,-4.465696198375428833e-03
3.528999999999999915e+01,-4.248457952099913421e-03
3.530000000000000426e+01,-4.010061982221970085e-03
3.531000000000000227e+01,-3.718246396044212320e-03
3.532000000000000028e+01,-3.393727947498403983e-03
3.532999999999999829e+01,-3.072656239874140948e-03
3.534000000000000341e+01,-2.760619225973093716e-03
3.535000000000000142e+01,-2.456390387440867719e-03
3.535999999999999943e+01,-2.191645287596348524e-03
3.536999999999999744e+01,-1.999840997433660096e-03
3.538000000000000256e+01,-1.859500786330394503e-03
3.539000000000000057e+01,-1.718484719277177473e-03
3.539999999999999858e+01,-1.574969202084719033e-03
3.541000000000000369e+01,-1.487848757403815829e-03
3.542000000000000171e+01,-1.496906693417791607e-03
3.542999999999999972e+01,-1.574252843176659946e-03
3.543999999999999773e+01,-1.670846508487499639e-03
3.545000000000000284e+01,-1.773512254690141031e-03
3.546000000000000085e+01,-1.895558838769176822e-03
3.546999999999999886e+01,-2.047619311469567240e-03
3.548000000000000398e+01,-2.246051121009960076e-03
3.549000000000000199e+01,-2.515878499605404828e-03
3.550000000000000000e+01,-2.844207410716514690e-03
3.550999999999999801e+01,-3.152578231794238382e-03
3.552000000000000313e+01,-3.363395178499085231e-03
3.553000000000000114e+01,-3.489754165181806460e-03
3.553999999999999915e+01,-3.618675700188845289e-03
3.555000000000000426e+01,-3.803652831320415099e-03
3.556000000000000227e+01,-4.011676112853275813e-03
3.557000000000000028e+01,-4.181153298609610949e-03
3.557999999999999829e+01,-4.289741186133386175e-03
3.559000000000000341e+01,-4.347381045376199314e-03
3.560000000000000142e+01,-4.361587886859866897e-03
3.560999999999999943e+01,-4.340766702941709423e-03
3.561999999999999744e+01,-4.303816455189709081e-03
3.563000000000000256e+01,-4.247805969035314128e-03
3.564000000000000057e+01,-4.120689054949056886e-03
3.564999999999999858e+01,-3.867712418181331289e-03
3.566000000000000369e+01,-3.507528865818833070e-03
3.567000000000000171e+01,-3.128998532584953158e-03
3.567999999999999972e+01,-2.799457947714231731e-03
3.568999999999999773e+01,-2.494686514794627365e-03
3.570000000000000284e+01,-2.129325758314359277e-03
3.571000000000000085e+01,-1.644408610980745578e-03
3.571999999999999886e+01,-1.061963493820970630e-03
3.573000000000000398e+01,-4.701228384902259375e-04
3.574000000000000199e+01,3.762123589393703144e-05
3.575000000000000000e+01,4.223239273418244802e-04
3.575999999999999801e+01,7.134267207828930840e-04
3.577000000000000313e+01,9.661566765077917590e-04
3.578000000000000114e+01,1.209708011569647461e-03
3.578999999999999915e+01,1.439993717223591804e-03
3.580000000000000426e+01,1.643788675629908984e-03
3.581000000000000227e+01,1.802783396917829843e-03
3.582000000000000028e+01,1.881760884849069566e-03
3.582999999999999829e+01,1.850340736581613209e-03
3.584000000000000341e+01,1.725048138523895339e-03
3.585000000000000142e+01,1.555798608467588544e-03
3.585999999999999943e+01,1.356919237931391437e-03
3.586999999999999744e+01,1.090612837923017348e-03
3.588000000000000256e+01,7.469825854919190378e-04
3.589000000000000057e+01,4.018163961752871730e-04
3.589999999999999858e+01,1.449029729663998609e-04
3.591000000000000369e+01,-2.988550112378082074e-05
3.592000000000000171e+01,-2.083872556463218020e-04
3.592999999999999972e+01,-4.356947266785735767e-04
3.593999999999999773e+01,-6.704443954213992578e-04
3.595000000000000284e+01,-8.690004720076850882e-04
